rmsd_l,rmsd_i,fnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.9904655,0.4378127,0.17,-1.3269999999999982,68.83400000000006,-1006.2999999999993,0.0050000000000003375,-4.0,native
1.3418263,0.5176855,0.09,-4.242000000000001,393.64500000000004,-684.5999999999985,0.03500000000000014,-8.0,native
1.0385056,0.4419688,0.11,-2.105999999999998,306.183,-1561.4000000000015,0.016000000000000014,-8.0,native
1.2280174,0.4746869,0.1,-1.3369999999999997,342.963,-778.5999999999985,0.05699999999999994,-9.0,native
1.1392077,0.4576120,0.1,-5.052999999999999,393.36100000000005,-766.0999999999985,0.11400000000000032,-10.0,native
1.1730801,0.4709878,0.09,-5.817,367.00700000000006,-1204.4000000000015,0.08400000000000007,-9.0,native
1.0371574,0.4540528,0.1,-6.099,391.16200000000003,-1560.2999999999993,0.0860000000000003,-9.0,native
1.2169524,0.4638966,0.11,-6.841999999999999,412.14400000000006,-1139.2000000000007,0.1200000000000001,-9.0,native
1.1252887,0.4317478,0.1,-5.775,419.57000000000005,-1646.5,0.04400000000000004,-9.0,native
1.0034071,0.4013526,0.15,-4.806000000000001,225.024,-151.0,-0.010999999999999677,-8.0,native
1.1315161,0.4469968,0.15,0.28600000000000136,236.62300000000005,-616.0999999999985,-0.0029999999999996696,-6.0,native
1.0544101,0.4029958,0.14,-0.012000000000000455,140.53100000000006,-414.09999999999854,-0.01499999999999968,-6.0,native
0.8224094,0.3126825,0.11,-4.446999999999999,272.635,49.900000000001455,0.05699999999999994,-7.0,native
0.6580185,0.2874037,0.13,-5.116999999999999,420.62000000000006,-1283.7999999999993,0.09600000000000009,-9.0,native
0.6882134,0.2804679,0.13,-7.23,447.62600000000003,-274.90000000000146,0.08499999999999996,-9.0,native
0.8215818,0.3129209,0.11,-4.291,212.75400000000002,196.90000000000146,0.06499999999999995,-5.0,native
0.7668166,0.3060443,0.12,-4.475999999999999,294.5010000000001,-159.40000000000146,0.06400000000000006,-8.0,native
0.7478602,0.3015829,0.14,-5.148,237.50700000000006,531.2999999999993,0.04700000000000015,-8.0,native
0.7477015,0.2985613,0.16,-4.776,313.9050000000001,-521.0999999999985,0.006000000000000227,-6.0,native
0.7446381,0.3449387,0.13,-6.027999999999999,209.89499999999998,91.40000000000146,0.1030000000000002,-7.0,native
0.5322916,0.2696568,0.16,-4.402000000000001,344.36400000000003,112.90000000000146,0.052999999999999936,-9.0,native
0.4905266,0.2689855,0.14,-5.042999999999999,280.73,-408.7000000000007,0.05900000000000016,-9.0,native
0.5216266,0.2947944,0.15,-4.225999999999999,226.01700000000005,-854.5,0.017000000000000348,-7.0,native
0.5613282,0.2367678,0.14,-3.9250000000000007,139.865,-268.5,0.06099999999999994,-9.0,native
0.5473019,0.2369308,0.17,-2.2830000000000013,83.96199999999999,-290.2000000000007,0.07100000000000017,-6.0,native
0.5566766,0.2201123,0.21,-2.972999999999999,90.69500000000005,226.20000000000073,0.07000000000000028,-4.0,native
0.5470060,0.2230829,0.17,-3.2390000000000008,200.9770000000001,851.7999999999993,0.10899999999999999,-4.0,native
0.6393484,0.2423234,0.21,-2.725999999999999,303.38200000000006,428.7999999999993,0.08700000000000019,-7.0,native
0.6536595,0.2520379,0.16,-3.5650000000000013,244.144,163.5,0.02300000000000013,-7.0,native
0.5843230,0.2495153,0.15,-5.091999999999999,248.341,-816.2999999999993,0.027000000000000135,-6.0,native
0.6940129,0.2713282,0.11,-6.182,391.249,-121.0,0.06300000000000017,-10.0,native
0.6798792,0.2692649,0.15,-4.437999999999999,364.67300000000006,-554.2999999999993,0.03400000000000025,-9.0,native
0.7703117,0.2468365,0.14,-4.263999999999999,294.6410000000001,-431.40000000000146,0.03699999999999992,-9.0,native
4.4424109,2.0541263,0.0,-12.579,244.18799999999993,-177.10000000000218,2.0969999999999995,-7.0,non-native
4.5223351,2.0509038,0.0,-11.418,308.60699999999997,89.09999999999854,2.093,-5.0,non-native
4.6600595,2.1199191,0.0,-14.275,429.03499999999997,225.70000000000073,2.2059999999999995,-8.0,non-native
6.1118326,2.4371803,0.0,-16.159,394.66999999999996,424.8999999999978,2.1020000000000003,-8.0,non-native
4.2319341,2.0176892,0.0,-12.251,270.292,417.0,2.159,-7.0,non-native
4.3635097,2.0049663,0.0,-10.615,223.24199999999996,551.3999999999978,2.135,-5.0,non-native
6.0561728,2.4623041,0.0,-11.913,303.51599999999996,659.5999999999985,2.1159999999999997,-7.0,non-native
6.2051921,2.4766951,0.0,-11.286,334.11499999999995,1.5999999999985448,2.1500000000000004,-8.0,non-native
4.4367628,2.0546319,0.0,-12.45,486.17599999999993,242.5,2.0789999999999997,-9.0,non-native
6.0014524,2.4971111,0.0,-13.916,436.55499999999995,627.5,2.1710000000000003,-7.0,non-native
4.6422834,2.1084280,0.0,-17.153,610.8009999999999,-509.7000000000007,2.1819999999999995,-9.0,non-native
4.9763885,2.1912639,0.0,-16.501,507.3259999999999,-340.2000000000007,1.9530000000000003,-8.0,non-native
4.9972987,2.2173231,0.0,-15.706,515.935,266.0,2.0460000000000003,-8.0,non-native
4.6033707,2.0452609,0.0,-15.246,555.4219999999999,782.2000000000007,1.835,-8.0,non-native
4.6971569,2.1089344,0.0,-14.712,537.6569999999999,79.89999999999782,2.0780000000000003,-8.0,non-native
4.5725231,2.0605278,0.0,-14.412,543.088,336.59999999999854,2.024,-9.0,non-native
4.6685100,2.0686417,0.0,-14.947000000000001,535.2769999999999,-731.4000000000015,2.0039999999999996,-9.0,non-native
4.8545914,2.1213381,0.0,-13.717,281.66499999999996,841.0999999999985,1.9770000000000003,-4.0,non-native
5.0061226,2.1766753,0.0,-12.49,358.25699999999995,975.5999999999985,2.0629999999999997,-7.0,non-native
4.8684897,2.1075468,0.0,-12.862,482.27,-10.600000000002183,1.9799999999999995,-9.0,non-native
4.8300500,2.0936661,0.0,-12.248,300.10799999999995,590.5,2.0919999999999996,-6.0,non-native
0.8502174,0.3121224,0.05,-1.9609999999999985,-32.38200000000006,12.200000000000728,-0.052000000000000046,-3.0,non-native
0.8161552,0.2904460,0.02,-2.9810000000000016,69.65599999999995,-132.20000000000073,-0.06200000000000028,-5.0,non-native
0.8472702,0.3134992,0.07,-1.9160000000000004,-43.433000000000106,158.09999999999854,-0.10000000000000009,-3.0,non-native
0.7303153,0.2698418,0.05,-4.414999999999999,57.76699999999994,46.70000000000073,-0.026000000000000245,-2.0,non-native
0.7417136,0.2995511,0.04,-4.143000000000001,-43.98300000000006,-138.70000000000073,-0.03200000000000003,-1.0,non-native
0.7654682,0.3016424,0.05,-3.8599999999999994,-1.8370000000001028,-618.7000000000007,-0.016999999999999904,-2.0,non-native
0.7639356,0.2699635,0.06,-0.4450000000000003,-239.6110000000001,-858.2999999999993,-0.03699999999999992,0.0,non-native
0.7533337,0.2545433,0.05,-2.2860000000000014,-8.897000000000048,-923.4000000000015,-0.008000000000000007,-3.0,non-native
0.8135131,0.2736278,0.04,-2.6759999999999984,39.85699999999997,-723.9000000000015,-0.040999999999999925,-3.0,non-native
0.8241751,0.2734223,0.06,-2.1430000000000007,-6.272000000000048,-895.0,-0.04300000000000015,-3.0,non-native
0.7531801,0.2654650,0.05,-1.8270000000000017,22.455999999999904,-495.6000000000022,-0.03500000000000014,-3.0,non-native
